"","X","carat","cut","color","clarity","depth","table","price","x","y","z"
"11341",37994,0.32,"Ideal","F","VVS2",62,55,1008,4.41,4.39,2.73
"11342",38437,0.49,"Premium","G","SI1",60.6,60,1026,5.1,5.06,3.08
"11343",46794,0.5,"Premium","G","VVS2",62.1,61,1806,5.1,5.07,3.16
"11344",13834,1.24,"Ideal","I","VS2",62.4,57,5638,6.82,6.9,4.28
"11345",13981,1.1,"Ideal","F","VS2",58.6,57,5692,6.82,6.8,3.99
"11346",798,0.7,"Very Good","E","VS2",58.7,63,2862,5.73,5.69,3.35
"11347",18557,1.01,"Ideal","E","VS1",61.6,57,7565,6.45,6.41,3.96
"11348",5276,1.13,"Ideal","H","SI2",60.4,56,3797,6.78,6.7,4.07
"11349",50331,0.83,"Ideal","J","VS2",61.5,57,2241,6.08,6.03,3.72
"11350",12000,1.01,"Good","D","SI1",63.9,62,5147,6.31,6.25,4.01
"11351",40461,0.53,"Good","E","SI2",57.9,58,1140,5.34,5.39,3.11
"11352",2664,0.72,"Ideal","E","VS2",62.1,57,3235,5.73,5.76,3.57
"11353",7657,1.01,"Ideal","G","SI2",62.8,56,4269,6.4,6.44,4.03
"11354",33127,0.31,"Good","G","VVS1",63.5,57,816,4.3,4.33,2.74
"11355",15355,1.03,"Very Good","G","VS2",62.9,56,6164,6.43,6.45,4.05
"11356",40836,0.51,"Good","G","SI1",63.7,55,1172,5.07,5.1,3.24
"11357",4814,0.71,"Ideal","F","VS1",61.1,56,3701,5.76,5.8,3.53
"11358",26793,2.38,"Premium","H","SI1",58.2,60,16643,8.81,8.78,5.12
"11359",2182,0.71,"Ideal","D","VS1",62.2,55,3136,5.74,5.71,3.56
"11360",35179,0.31,"Ideal","G","IF",61.8,54,891,4.36,4.38,2.7
"11361",3281,0.8,"Ideal","E","SI1",61.5,58,3362,5.96,6,3.68
"11362",47931,0.56,"Ideal","E","VS2",61.9,56,1915,5.32,5.27,3.28
"11363",18999,1.07,"Ideal","H","VVS2",61.3,57,7821,6.6,6.62,4.05
"11364",43737,0.51,"Very Good","G","VS2",62.7,58,1438,5.09,5.12,3.2
"11365",51818,0.64,"Ideal","F","VS2",61.1,56,2419,5.57,5.59,3.41
"11366",49009,0.53,"Ideal","G","VVS2",62.2,54,2051,5.22,5.17,3.23
"11367",33892,0.3,"Premium","E","VS2",62.3,58,844,4.32,4.28,2.68
"11368",43740,0.51,"Ideal","E","SI1",59.6,57,1438,5.2,5.24,3.11
"11369",36835,0.34,"Good","D","VVS1",57.4,62,957,4.67,4.71,2.69
"11370",35056,0.47,"Ideal","I","VS2",62.1,53,884,4.99,5.02,3.11
"11371",11276,1.04,"Ideal","G","SI2",61.9,58,4973,6.47,6.51,4.02
"11372",3518,0.71,"Ideal","F","VS1",61.5,57,3404,5.73,5.76,3.53
"11373",46385,0.57,"Premium","E","VS2",62,58,1763,5.38,5.33,3.32
"11374",51993,0.66,"Very Good","E","VS2",63.3,56.3,2443,5.47,5.55,3.48
"11375",17174,1.02,"Ideal","G","VS1",62.1,58,6857,6.4,6.45,3.99
"11376",34882,0.4,"Very Good","E","VS2",62,60,879,4.67,4.69,2.9
"11377",30721,0.41,"Good","D","SI1",63.2,57,738,4.73,4.77,3
"11378",51091,0.73,"Premium","E","SI2",60.6,59,2335,5.85,5.8,3.53
"11379",5711,0.25,"Very Good","F","VVS2",61,58,575,4.02,4.05,2.46
"11380",29098,0.36,"Premium","D","SI2",61.5,60,689,4.6,4.54,2.81
"11381",27335,2.32,"Ideal","J","VS1",62.5,54.5,17891,8.44,8.47,5.28
"11382",52878,0.74,"Very Good","F","SI1",61.5,58,2583,5.82,5.85,3.59
"11383",40137,0.41,"Ideal","H","VVS1",61.4,56,1115,4.8,4.77,2.94
"11384",36759,0.51,"Premium","F","SI2",62.3,62,956,5.09,5.02,3.15
"11385",20871,1.63,"Very Good","I","SI1",62,54,9090,7.6,7.67,4.73
"11386",17518,1.04,"Premium","E","VS2",61.1,59,7047,6.54,6.56,4
"11387",28538,0.3,"Premium","E","SI1",62.4,58,675,4.28,4.24,2.66
"11388",8966,1.03,"Very Good","F","SI2",61.4,57,4503,6.53,6.6,4.03
"11389",32650,0.31,"Premium","H","VVS2",61.4,58,802,4.37,4.32,2.67
"11390",43395,0.54,"Ideal","E","SI1",61.6,57,1410,5.23,5.26,3.23
"11391",26043,2.07,"Very Good","I","SI2",63.1,57,15245,8.2,8.1,5.14
"11392",37953,0.41,"Ideal","F","VS1",61.3,57,1007,4.77,4.79,2.93
"11393",29513,0.32,"Ideal","E","VS2",62.1,55,702,4.4,4.42,2.74
"11394",3599,0.9,"Good","D","SI2",63.5,62,3425,6.09,6.13,3.88
"11395",53294,0.3,"Good","D","SI1",63.3,59,552,4.22,4.25,2.68
"11396",16768,1.18,"Ideal","I","VVS2",62.7,55,6678,6.7,6.79,4.23
"11397",25309,1.51,"Ideal","E","VS2",59.8,59,13986,7.55,7.47,4.49
"11398",7014,0.9,"Premium","F","SI1",61.2,59,4158,6.19,6.16,3.78
"11399",37677,0.7,"Fair","F","I1",70.8,56,992,5.38,5.33,3.79
"11400",16450,1.2,"Very Good","H","SI1",62.3,57,6569,6.78,6.76,4.22
"11401",21310,1.04,"Ideal","G","VVS2",61.7,56,9465,6.5,6.54,4.02
"11402",46366,0.54,"Premium","E","VS2",60.7,56,1760,5.32,5.29,3.22
"11403",44055,0.52,"Very Good","F","VS2",61.9,59,1550,5.11,5.14,3.17
"11404",38801,0.31,"Very Good","G","VVS1",63.4,57,1046,4.36,4.32,2.75
"11405",39136,0.41,"Ideal","G","VS2",62.7,56,1061,4.76,4.72,2.97
"11406",31986,0.3,"Premium","F","VS2",61.4,60,776,4.3,4.27,2.63
"11407",26372,2.02,"Very Good","G","SI2",63.1,56,15848,8.06,8.02,5.07
"11408",11508,1.01,"Ideal","I","SI1",62.5,56,5020,6.4,6.36,3.99
"11409",9494,1.05,"Premium","H","SI1",61.9,58,4608,6.45,6.5,4.01
"11410",50383,0.55,"Very Good","D","VS1",59.5,56,2251,5.35,5.38,3.19
"11411",20895,1.25,"Very Good","G","VS1",60.7,56,9116,6.93,7.01,4.23
"11412",35435,0.32,"Ideal","E","VS2",62,55,900,4.46,4.38,2.74
"11413",27554,2.16,"Ideal","I","VS1",62.7,56,18342,8.28,8.2,5.17
"11414",9657,1.01,"Very Good","H","SI1",63.4,58,4642,6.38,6.34,4.03
"11415",13396,0.32,"Ideal","G","VS1",61.9,55,602,4.4,4.42,2.73
"11416",40375,0.39,"Very Good","F","IF",60.8,55,1131,4.73,4.77,2.89
"11417",29148,0.4,"Ideal","I","SI1",61.2,55,692,4.77,4.8,2.93
"11418",15519,1.22,"Premium","I","VS2",60.3,59,6217,6.93,6.87,4.16
"11419",38869,0.4,"Premium","F","VS1",62.6,58,1050,4.72,4.68,2.94
"11420",30225,0.33,"Premium","E","VS2",61,60,723,4.43,4.46,2.71
"11421",25503,1.51,"Premium","F","VS2",62.5,58,14294,7.36,7.21,4.55
"11422",39222,0.38,"Ideal","D","SI1",62.2,54,1066,4.69,4.65,2.9
"11423",18403,1.59,"Premium","I","VS2",62,58,7479,7.44,7.39,4.6
"11424",23837,1.51,"Ideal","G","SI1",62.4,56,11917,7.36,7.33,4.59
"11425",25352,0.28,"Very Good","F","VVS2",60.6,59,642,4.22,4.26,2.57
"11426",23550,1.51,"Very Good","F","SI1",62.8,59,11560,7.28,7.31,4.58
"11427",35574,0.35,"Premium","F","VS2",61.4,59,906,4.56,4.53,2.79
"11428",12653,1,"Ideal","E","SI1",62.3,55,5299,6.34,6.41,3.97
"11429",16388,1.18,"Premium","F","SI1",62.3,59,6542,6.75,6.67,4.18
"11430",12485,1.07,"Very Good","H","VS2",61.5,57,5254,6.57,6.63,4.06
"11431",19060,1,"Premium","G","VVS2",62.8,59,7840,6.43,6.38,4.02
"11432",53570,0.7,"Premium","E","VS2",60.8,58,2697,5.74,5.7,3.48
"11433",28489,0.42,"Ideal","J","VVS2",61.7,54,673,4.83,4.86,2.99
"11434",19313,1.05,"Ideal","G","VS1",61.2,57,8022,6.51,6.55,4
"11435",14885,1.54,"Ideal","I","SI2",61.4,55,5994,7.52,7.43,4.59
"11436",23252,1.58,"Ideal","H","VS2",62.7,56,11262,7.39,7.44,4.65
"11437",27232,1.7,"Good","F","VS2",62.2,56,17597,7.54,7.6,4.71
"11438",9827,1.01,"Premium","G","SI1",62.9,61,4672,6.4,6.36,4.01
"11439",19345,1.5,"Fair","H","VS1",64.8,55,8044,7.25,7.2,4.68
"11440",29595,0.32,"Premium","D","SI1",62.2,60,706,4.37,4.34,2.71
"11441",3301,0.9,"Very Good","F","SI2",63,56,3368,6.09,6.16,3.86
"11442",11137,1.4,"Premium","J","SI1",62.9,59,4939,7.16,7.07,4.48
"11443",7714,0.33,"Ideal","G","VS2",61.2,55,579,4.46,4.49,2.74
"11444",15512,1.03,"Premium","G","VS2",62.3,59,6214,6.38,6.42,3.99
"11445",46427,0.59,"Premium","F","VS2",61.5,58,1769,5.45,5.41,3.34
"11446",42755,0.56,"Ideal","H","SI1",61.9,58,1343,5.27,5.3,3.27
"11447",3381,0.31,"Ideal","I","SI1",62.7,56,408,4.3,4.34,2.71
"11448",20942,1.53,"Premium","J","VVS1",61.6,58,9155,7.37,7.4,4.55
"11449",11004,1.17,"Premium","I","SI1",62.6,58,4914,6.71,6.64,4.18
"11450",12173,1.18,"Ideal","J","VS1",61.7,56,5182,6.79,6.82,4.2
"11451",50342,0.62,"Ideal","D","VS2",61.2,56,2243,5.49,5.52,3.37
"11452",18987,1.51,"Good","I","SI2",63.6,60,7815,7.23,7.27,4.61
"11453",22518,1.21,"Ideal","E","VS2",61.8,53,10556,6.86,6.9,4.25
"11454",16027,0.3,"Premium","I","VS1",60.5,60,608,4.33,4.3,2.61
"11455",40560,0.41,"Very Good","G","VVS1",60.3,60,1151,4.74,4.78,2.87
"11456",4680,0.8,"Very Good","G","VS1",62.7,56,3673,5.9,5.94,3.71
"11457",46231,0.5,"Very Good","D","VS2",62.9,61,1752,4.96,5.03,3.14
"11458",30746,0.36,"Good","D","VS2",63.4,54,739,4.51,4.57,2.88
"11459",36605,0.34,"Ideal","E","SI2",62.4,57,477,4.47,4.5,2.8
"11460",5344,0.91,"Ideal","F","SI2",62.4,57,3812,6.18,6.22,3.87
"11461",53382,0.7,"Very Good","F","SI1",60.6,60,2662,5.71,5.75,3.47
"11462",36785,0.34,"Ideal","G","VVS1",62.5,53,956,4.49,4.47,2.8
"11463",21811,1.04,"Premium","E","VVS2",62.8,58,9882,6.45,6.42,4.04
"11464",28582,0.3,"Premium","G","VS2",60.8,61,675,4.34,4.31,2.63
"11465",22943,1.04,"Premium","D","VVS2",61.1,60,10984,6.54,6.51,3.99
"11466",44183,0.56,"Ideal","D","SI2",60,58,1568,5.42,5.38,3.24
"11467",29802,0.3,"Premium","D","SI1",62.2,58,709,4.31,4.28,2.67
"11468",53447,0.72,"Ideal","F","SI2",60.8,56,2674,5.82,5.79,3.53
"11469",27834,0.31,"Very Good","H","VVS1",61.9,57,651,4.33,4.36,2.69
"11470",10264,1.01,"Premium","E","SI2",59.5,59,4751,6.58,6.54,3.9
"11471",50653,0.31,"Premium","H","VS1",62.4,58,544,4.32,4.36,2.71
"11472",45020,0.54,"Ideal","H","VS1",61.9,56,1637,5.24,5.2,3.23
"11473",6736,0.26,"Ideal","I","VS1",61.6,54,578,4.08,4.12,2.53
"11474",378,0.7,"Very Good","F","VS1",61.8,56,2810,5.63,5.7,3.5
"11475",24491,2,"Fair","H","VS2",65.2,56,12765,7.92,7.87,5.15
"11476",4724,0.33,"Ideal","I","SI1",62.7,56,572,4.44,4.4,2.77
"11477",31352,0.41,"Ideal","E","SI2",61.2,56,760,4.81,4.84,2.95
"11478",11098,1.21,"Very Good","I","SI2",60,58,4929,6.89,6.97,4.16
"11479",41355,0.43,"Ideal","I","VS1",61.8,55,1218,4.88,4.9,3.02
"11480",50517,0.75,"Premium","I","SI1",62,60,2273,5.8,5.75,3.57
"11481",21332,1.22,"Very Good","E","VS2",60.8,59,9475,6.87,6.91,4.19
"11482",37536,0.4,"Premium","E","VVS2",60.8,59,988,4.73,4.77,2.89
"11483",14934,1,"Very Good","F","VS2",61.6,56,6013,6.42,6.47,3.97
"11484",22862,1.54,"Premium","H","VS2",61.8,59,10897,7.4,7.35,4.56
"11485",8644,1,"Ideal","F","SI2",61.3,56,4452,6.46,6.43,3.95
"11486",34351,0.42,"Premium","D","SI2",62,59,862,4.83,4.78,2.98
"11487",51082,0.72,"Very Good","F","SI1",63.1,55,2333,5.75,5.7,3.61
"11488",14565,1.01,"Fair","E","VS2",65.3,59,5882,6.15,6.1,4
"11489",4141,1.13,"Premium","H","I1",62.7,59,3544,6.63,6.58,4.14
"11490",48174,0.57,"Premium","D","VS2",61.9,58,1944,5.32,5.35,3.3
"11491",40313,0.4,"Premium","E","VS1",62.4,54,1125,4.75,4.71,2.95
"11492",39909,0.51,"Very Good","E","SI2",60.7,56,1104,5.17,5.21,3.15
"11493",1366,0.71,"Ideal","I","VS1",61.8,56,2965,5.68,5.72,3.52
"11494",46221,0.5,"Very Good","D","VS2",62.8,56,1752,5.04,5.08,3.18
"11495",42014,0.35,"Ideal","D","VVS1",62,54,1266,4.56,4.57,2.83
"11496",30553,0.31,"Very Good","D","VS2",62.3,55,734,4.32,4.35,2.7
"11497",19869,1.46,"Ideal","E","SI2",62.3,55,8421,7.29,7.25,4.53
"11498",39685,0.4,"Ideal","F","VVS2",61.7,56,1088,4.72,4.74,2.92
"11499",50922,0.71,"Very Good","F","VS2",63.2,59,2319,5.66,5.6,3.56
"11500",32182,0.39,"Premium","G","VS2",62.3,59,787,4.65,4.69,2.91
"11501",53041,0.71,"Ideal","G","SI1",62.5,57,2604,5.67,5.69,3.55
"11502",16982,1.25,"Good","H","SI1",63.7,58,6783,6.81,6.79,4.33
"11503",17182,2.32,"Fair","H","I1",70.5,55,6860,7.93,7.9,5.58
"11504",25620,2.06,"Premium","I","SI1",60.9,61,14488,8.32,8.16,4.99
"11505",50370,0.72,"Ideal","J","VVS1",62.5,56,2249,5.71,5.74,3.58
"11506",5145,0.9,"Very Good","I","VS2",62.8,52,3764,6.19,6.23,3.9
"11507",1653,0.93,"Premium","G","SI2",61.4,56,3019,6.27,6.23,3.84
"11508",2626,0.9,"Fair","H","VS2",65.5,57,3226,6.05,6.01,3.95
"11509",28951,0.31,"Very Good","E","SI2",61.2,61,435,4.36,4.37,2.67
"11510",39522,0.51,"Very Good","J","VS2",63.1,56,1080,5.13,5.1,3.23
"11511",2593,0.9,"Very Good","F","SI2",62.8,54,3217,6.05,6.15,3.83
"11512",37655,0.42,"Ideal","F","SI1",60.6,57,992,4.9,4.84,2.95
"11513",49198,0.58,"Very Good","G","VVS2",62,57,2078,5.33,5.34,3.31
"11514",19233,1.12,"Ideal","G","VS1",61.5,55,7970,6.67,6.69,4.11
"11515",27397,2.39,"Ideal","I","VS2",62.2,55,17955,8.58,8.56,5.33
"11516",43140,0.58,"Good","G","SI1",63.8,56,1388,5.3,5.33,3.39
"11517",25149,1.5,"Premium","G","VS1",60.2,58,13720,7.41,7.38,4.45
"11518",51788,0.74,"Premium","F","SI1",60.7,59,2415,5.85,5.82,3.54
"11519",45519,0.53,"Ideal","F","VS2",62.3,55,1683,5.2,5.17,3.23
"11520",39763,0.36,"Premium","D","VS2",60.5,58,1094,4.63,4.6,2.79
"11521",24286,1.75,"Premium","I","VS1",60.6,60,12529,7.84,7.8,4.74
"11522",32589,0.3,"Ideal","D","VVS2",59.4,60,802,4.39,4.47,2.63
"11523",18245,1.01,"Very Good","F","VS2",62.9,55,7411,6.36,6.42,4.02
"11524",9911,1.01,"Premium","E","SI2",62.9,59,4688,6.37,6.31,3.99
"11525",16398,1.09,"Very Good","G","VS1",62.5,59,6546,6.56,6.59,4.11
"11526",39245,0.51,"Premium","F","SI2",62.1,56,1068,5.16,5.11,3.19
"11527",20925,1.2,"Premium","E","VS2",62.7,59,9139,6.7,6.67,4.19
"11528",23989,1.13,"Ideal","D","VVS2",61.7,57,12150,6.65,6.68,4.11
"11529",29678,0.3,"Very Good","D","VS1",63.2,59,707,4.26,4.29,2.7
"11530",20046,0.4,"Ideal","D","SI2",62,55,625,4.71,4.77,2.94
"11531",37790,0.38,"Premium","E","VS1",60.7,59,1000,4.69,4.73,2.86
"11532",52448,0.78,"Very Good","F","SI2",63,57,2515,5.85,5.9,3.7
"11533",40599,0.3,"Premium","G","SI1",62.5,61,497,4.29,4.26,2.67
"11534",41749,0.52,"Good","G","SI1",63.3,55,1244,5.07,5.1,3.22
"11535",36509,0.35,"Ideal","D","VVS2",61.6,54,945,4.55,4.57,2.81
"11536",16155,1.04,"Premium","F","VS2",60.1,59,6458,6.61,6.56,3.96
"11537",16655,1.21,"Ideal","F","SI1",61.1,55,6659,6.87,6.85,4.19
"11538",14381,0.3,"Premium","F","VS2",61.4,60,605,4.27,4.3,2.63
"11539",34183,0.33,"Premium","G","VS1",62.2,58,854,4.42,4.39,2.74
"11540",30597,0.31,"Premium","D","VS2",60.7,59,734,4.35,4.38,2.65
"11541",3850,0.8,"Good","F","VS1",59,60.9,3477,6.03,6.04,3.56
"11542",15914,1.19,"Premium","H","VS2",61,59,6363,6.91,6.8,4.18
"11543",623,0.7,"Ideal","F","SI1",61,56,2840,5.75,5.8,3.52
"11544",5408,1,"Fair","H","VS2",64.8,55,3819,6.35,6.28,4.09
"11545",35520,0.43,"Ideal","F","VS2",61.1,56,905,4.88,4.91,2.99
"11546",26652,2.05,"Ideal","G","SI2",59.8,59,16446,8.22,8.31,4.94
"11547",44577,0.53,"Very Good","G","VS1",61.9,57,1607,5.19,5.22,3.22
"11548",8297,1.13,"Ideal","I","SI2",61.7,57,4385,6.7,6.59,4.13
"11549",24605,2.23,"Premium","H","SI2",59.4,59,12921,8.6,8.54,5.09
"11550",44876,0.52,"Ideal","D","VS2",61.9,54,1629,5.13,5.18,3.19
"11551",41996,0.43,"Ideal","G","VVS1",61.5,56,1264,4.87,4.85,2.99
"11552",31914,0.3,"Very Good","G","VS1",63.3,56,776,4.3,4.26,2.71
"11553",47464,0.5,"Ideal","G","SI1",60.2,57,1857,5.16,5.2,3.12
"11554",49023,0.57,"Ideal","H","VVS1",60.9,56,2052,5.38,5.36,3.27
"11555",17044,0.28,"Very Good","F","IF",62.2,55,612,4.23,4.26,2.64
"11556",13057,1,"Premium","F","SI1",60.6,62,5410,6.43,6.4,3.89
"11557",36646,0.43,"Good","F","SI1",63.6,53,948,4.83,4.79,3.06
"11558",38571,0.4,"Ideal","I","VVS2",62,56,1035,4.77,4.74,2.95
"11559",39788,0.39,"Ideal","D","VS1",61.9,57,1095,4.69,4.71,2.91
"11560",33258,0.28,"Ideal","F","IF",62,53,825,4.23,4.29,2.64
"11561",7280,1,"Very Good","I","SI1",63.3,58,4200,6.34,6.3,4
"11562",28976,0.31,"Ideal","E","SI2",61.3,55,435,4.34,4.37,2.67
"11563",5905,0.93,"Very Good","G","SI1",62.5,57.8,3933,6.15,6.28,3.87
"11564",14626,1.24,"Ideal","I","SI1",62.1,56,5902,6.88,6.84,4.26
"11565",8404,1.06,"Ideal","H","SI2",60.1,59,4401,6.65,6.63,3.99
"11566",35650,0.31,"Premium","G","VVS2",61.8,58,907,4.36,4.32,2.68
"11567",33089,0.37,"Ideal","G","VVS2",61.6,55,815,4.62,4.66,2.86
"11568",43586,0.59,"Good","D","SI1",63.8,57,1431,5.31,5.26,3.37
"11569",32736,0.31,"Premium","F","VS2",62.9,59,802,4.32,4.27,2.7
"11570",13410,0.37,"Ideal","I","VS2",61.2,56,603,4.62,4.66,2.84
"11571",52237,0.8,"Very Good","H","SI1",63.3,58,2485,5.93,5.89,3.74
"11572",40780,0.35,"Ideal","D","VVS1",61.5,57,1167,4.52,4.55,2.79
"11573",12,0.23,"Ideal","J","VS1",62.8,56,340,3.93,3.9,2.46
"11574",29012,0.34,"Ideal","H","VVS2",61.8,54,686,4.47,4.49,2.77
"11575",26323,2.03,"Very Good","I","VS2",61.4,59,15826,8.06,8.12,4.97
"11576",40654,0.54,"Ideal","H","SI1",61,56,1154,5.24,5.28,3.21
"11577",22693,0.38,"Very Good","I","VVS1",62.6,59,630,4.6,4.64,2.89
"11578",22478,1.7,"Premium","I","SI1",59.7,60,10501,7.77,7.72,4.62
"11579",17055,0.4,"Ideal","J","SI1",61.6,56,612,4.72,4.77,2.93
"11580",1191,0.7,"Very Good","F","VVS2",63.2,58,2932,5.66,5.6,3.56
"11581",14119,1.01,"Good","E","SI1",63.9,56,5724,6.37,6.31,4.05
"11582",11656,1.02,"Good","G","SI1",63.6,58,5055,6.39,6.34,4.05
"11583",30936,0.24,"Very Good","H","VVS2",61.5,56,449,3.99,4.01,2.46
"11584",9368,0.32,"Good","D","SI1",63.7,55,589,4.35,4.38,2.78
"11585",25285,2.09,"Ideal","I","SI2",61.2,57,13933,8.27,8.19,5.04
"11586",52428,0.75,"Very Good","H","VS1",59.3,59,2513,5.87,6,3.52
"11587",15183,1,"Very Good","F","VS1",58.1,62,6098,6.57,6.62,3.83
"11588",53725,0.71,"Ideal","I","SI1",61.5,55,2721,5.76,5.79,3.55
"11589",3103,0.77,"Ideal","F","SI1",61.5,55,3321,5.88,5.92,3.63
"11590",49306,0.35,"Ideal","J","VVS1",62.1,53,540,4.53,4.55,2.82
"11591",26688,0.28,"Very Good","E","VS1",62.2,59,428,4.19,4.23,2.62
"11592",2804,0.71,"Ideal","D","SI1",60.9,57,3262,5.75,5.79,3.51
"11593",8853,1.01,"Good","E","SI1",59.3,64,4480,6.49,6.47,3.84
"11594",5541,0.73,"Very Good","D","VS1",62.2,56,3856,5.72,5.75,3.57
"11595",24566,1.62,"Ideal","F","SI1",62.5,55,12857,7.56,7.52,4.71
"11596",16174,1,"Ideal","G","VS1",62.2,56,6465,6.41,6.35,3.97
"11597",28530,0.38,"Ideal","I","VS2",61.4,55,675,4.66,4.69,2.87
"11598",52026,0.74,"Premium","G","SI1",59.6,59,2447,5.94,5.87,3.52
"11599",14938,1.21,"Ideal","G","SI2",62,56,6017,6.83,6.81,4.23
"11600",29801,0.3,"Ideal","D","SI1",61.6,57,709,4.32,4.28,2.65
"11601",25452,2,"Fair","G","SI2",66.5,56,14208,7.75,7.7,5.14
"11602",52860,0.76,"Ideal","H","SI1",62,56,2578,5.89,5.85,3.64
"11603",50839,0.51,"Premium","F","VVS2",61.9,56,2310,5.17,5.13,3.19
"11604",21842,1.04,"Ideal","E","VVS2",61,57,9901,6.61,6.57,4.02
"11605",3075,0.96,"Good","J","VS2",63.9,58,3312,6.27,6.21,3.99
"11606",29858,0.3,"Very Good","D","VS2",62.6,61,710,4.22,4.25,2.65
"11607",18685,1.06,"Ideal","F","VS2",61.4,56,7641,6.56,6.61,4.04
"11608",10845,1.16,"Premium","I","SI1",60,58,4872,6.82,6.78,4.08
"11609",31589,0.35,"Premium","E","VS2",60.4,60,767,4.52,4.55,2.74
"11610",23283,1.53,"Good","E","SI1",63.5,58,11303,7.29,7.35,4.65
"11611",8263,1.02,"Premium","G","SI1",61.9,58,4381,6.47,6.42,3.99
"11612",31923,0.3,"Premium","G","VS1",62.8,59,776,4.27,4.23,2.67
"11613",49902,0.71,"Ideal","H","SI2",62.7,57,2178,5.66,5.69,3.56
"11614",26643,2,"Good","D","SI2",60.3,56,16425,8.08,8.11,4.88
"11615",7476,1.1,"Very Good","I","SI1",60.4,61,4235,6.69,6.73,4.05
"11616",7200,1.01,"Good","J","VS1",61.5,61,4189,6.39,6.45,3.95
"11617",44102,0.55,"Premium","G","VS2",60.3,62,1556,5.33,5.29,3.2
"11618",5663,0.9,"Ideal","F","SI2",62.4,57,3881,6.23,6.15,3.86
"11619",28461,0.32,"Very Good","G","VVS2",61.3,57,672,4.39,4.43,2.7
"11620",1649,0.7,"Good","E","VS1",60.2,61,3018,5.71,5.75,3.45
"11621",14293,1.23,"Premium","G","VS1",62.2,58,5786,6.78,6.74,4.27
"11622",34595,0.27,"Very Good","E","VS2",63,57,470,4.12,4.16,2.61
"11623",35041,0.4,"Ideal","G","VVS2",61.4,53,883,4.73,4.81,2.93
"11624",20601,1.01,"Premium","F","VVS2",59.9,58,8905,6.54,6.49,3.9
"11625",3143,0.7,"Ideal","E","SI1",61.6,56,3330,5.7,5.72,3.52
"11626",24215,1.4,"Premium","F","VS1",58.8,61,12401,7.35,7.32,4.31
"11627",1934,0.53,"Ideal","E","VVS1",61.8,55,3084,5.19,5.24,3.22
"11628",12706,0.26,"Premium","E","VVS1",61.7,59,599,4.1,4.14,2.54
"11629",14538,1.2,"Premium","G","SI1",62.5,60,5868,6.74,6.68,4.21
"11630",50392,0.72,"Ideal","H","SI2",60.8,56,2252,5.79,5.83,3.53
"11631",47363,0.54,"Ideal","H","VVS1",61.1,57,1846,5.22,5.26,3.2
"11632",32272,0.3,"Very Good","G","VVS1",62.9,57,789,4.26,4.3,2.69
"11633",38577,0.4,"Premium","G","VS2",62.8,61,1035,4.67,4.63,2.92
"11634",25448,1.5,"Premium","F","VS2",61.5,58,14199,7.36,7.34,4.52
"11635",23237,1.31,"Ideal","G","VVS1",61.1,57,11247,7.06,7.01,4.3
"11636",28301,0.32,"Good","I","SI1",63.1,56,432,4.36,4.39,2.76
"11637",2034,0.9,"Good","H","SI2",64.1,58,3105,6.05,6.02,3.87
"11638",31146,0.41,"Ideal","E","SI1",62.1,54,755,4.76,4.81,2.97
"11639",22550,1.5,"Very Good","H","VS1",63.4,56,10584,7.29,7.25,4.61
"11640",41603,0.27,"Ideal","H","SI1",61.6,57,393,4.13,4.15,2.55
"11641",15112,1,"Ideal","D","SI1",62.7,57,6073,6.34,6.38,3.99
"11642",38674,0.44,"Premium","E","SI1",62.2,60,1040,4.86,4.79,3
"11643",45361,0.52,"Very Good","E","VS2",62.2,56,1665,5.16,5.17,3.21
"11644",53,0.32,"Ideal","I","SI1",60.9,55,404,4.45,4.48,2.72
"11645",9891,0.9,"Very Good","H","VS1",63.6,55,4685,6.15,6.11,3.9
"11646",14561,1,"Ideal","D","SI1",62.2,56,5880,6.38,6.35,3.96
"11647",4510,0.74,"Ideal","E","VVS2",61.9,57,3633,5.79,5.81,3.59
"11648",13472,1.07,"Ideal","G","SI1",61.7,54,5532,6.59,6.61,4.07
"11649",45092,0.64,"Good","F","SI1",57.9,64,1646,5.76,5.65,3.3
"11650",40603,0.23,"Very Good","E","VVS2",63,58,498,3.92,3.95,2.48
"11651",29024,0.31,"Ideal","G","VVS2",60.8,56,687,4.41,4.44,2.69
"11652",4516,1,"Premium","D","SI2",62,60,3634,6.38,6.3,3.93
"11653",53141,0.71,"Ideal","H","VS2",62.2,56,2622,5.68,5.74,3.55
"11654",52264,0.7,"Ideal","I","VS1",61.5,56,2490,5.73,5.76,3.53
"11655",45836,0.55,"Ideal","E","VS2",60.3,57,1715,5.3,5.28,3.19
"11656",20589,1.74,"Ideal","I","SI2",61.6,57,8896,7.67,7.74,4.75
"11657",6081,1.01,"Good","H","SI2",63.5,60,3971,6.23,6.31,3.98
"11658",38160,0.34,"Ideal","E","VVS1",62,56,1014,4.48,4.52,2.79
"11659",33717,0.33,"Ideal","H","IF",62.1,54,838,4.44,4.48,2.77
"11660",52805,0.71,"Premium","F","VS2",61,59,2571,5.72,5.69,3.48
"11661",6210,1.01,"Ideal","I","SI1",60.6,57,3999,6.51,6.56,3.96
"11662",11761,1.26,"Premium","J","SI1",61.8,58,5080,6.91,6.88,4.26
"11663",12597,1.08,"Very Good","H","SI1",63.4,57,5286,6.54,6.51,4.14
"11664",17863,1.51,"Good","J","VS2",63.7,59,7207,7.12,7.2,4.56
